id,uid,zone,use_type,installed,material,joint,lining,diameter,d_cat,length_m
2116,8792dcd8-f6f5-11ec-81b1-54bf6483bcd3,52527,dist,1951,Ductile Iron,RG,CL,14,M,460.6554961
2117,87937911-f6f5-11ec-adcd-54bf6483bcd3,52528,dist,1937,Steel,WJ,,15,M,145.2436795
2118,8793ee46-f6f5-11ec-a969-54bf6483bcd3,52528,dist,1984,Ductile Iron,RG,CL,3,S,338.1429259
2119,87946390-f6f5-11ec-98d9-54bf6483bcd3,52528,dist,1961,Ductile Iron,RG,CL,3,S,186.9752111
2120,8794d8a4-f6f5-11ec-aeb3-54bf6483bcd3,52524,dist,1966,Steel,,CL,23,M,1047.943769
2121,879574e6-f6f5-11ec-9474-54bf6483bcd3,52524,dist,1985,Steel,WJ,,6,S,183.0268301
2122,8795ea19-f6f5-11ec-8088-54bf6483bcd3,62611,dist,1980,Cast Iron,CJ,,4,S,100.0941458
2123,87965f46-f6f5-11ec-86b4-54bf6483bcd3,62650,dist,1941,Cast Iron,,,12,S,4211.183509
2124,8796fb7d-f6f5-11ec-b68f-54bf6483bcd3,52527,dist,1959,Cast Iron,CJ,CL,1,S,250.9848669
2125,879770ad-f6f5-11ec-b65e-54bf6483bcd3,52502,dist,1962,Steel,WJ,,16,M,1803.776458
2126,87980cee-f6f5-11ec-8e70-54bf6483bcd3,52520,dist,1952,Ductile Iron,,CL,3,S,592.715284
2127,8798821d-f6f5-11ec-a859-54bf6483bcd3,52524,dist,1966,Ductile Iron,,CL,5,S,80.53134267
2128,87991e57-f6f5-11ec-9336-54bf6483bcd3,74701,dist,1962,Ductile Iron,,CL,5,S,1039.853661
2129,879993ad-f6f5-11ec-b045-54bf6483bcd3,74111,dist,1936,Ductile Iron,RG,CL,18,M,666.109416
2130,879a2fd1-f6f5-11ec-99bf-54bf6483bcd3,74102,dist,1978,Cast Iron,,CL,4,S,748.7782426
2131,879aa509-f6f5-11ec-9ef5-54bf6483bcd3,74111,dist,1954,Steel,,CL,6,S,851.2330018
2132,879b416e-f6f5-11ec-931d-54bf6483bcd3,74102,dist,1971,Cast Iron,CJ,,5,S,380.0231396
2133,879bb694-f6f5-11ec-aafe-54bf6483bcd3,74111,dist,1949,Ductile Iron,,CL,1,S,421.0448787
2134,879c520c-f6f5-11ec-bd8c-54bf6483bcd3,75507,dist,2014,Steel,,CL,16,M,1160.782243
2135,879cc6b2-f6f5-11ec-b2a3-54bf6483bcd3,63007,dist,1951,Ductile Iron,,CL,4,S,79.92028387
2136,879d641e-f6f5-11ec-b385-54bf6483bcd3,52524,dist,1961,Ductile Iron,,CL,3,S,261.6866757
2137,879e0060-f6f5-11ec-b1e9-54bf6483bcd3,74602,dist,1976,Steel,,CL,11,S,3709.336908
2138,879e7590-f6f5-11ec-927f-54bf6483bcd3,52530,dist,1990,Steel,,CL,2,S,1245.975059
2139,879f11ce-f6f5-11ec-80b7-54bf6483bcd3,52511,dist,2006,Ductile Iron,,CL,21,M,302.5133764
2140,879facda-f6f5-11ec-b23a-54bf6483bcd3,52528,dist,1995,Steel,,CL,16,M,346.2484937
2141,87a04a58-f6f5-11ec-9360-54bf6483bcd3,52522,dist,2006,Cast Iron,,,11,S,302.7349891
2142,87a0bf83-f6f5-11ec-af7b-54bf6483bcd3,75606,dist,1972,Ductile Iron,RG,CL,4,S,654.3641678
2143,87a134d1-f6f5-11ec-bebe-54bf6483bcd3,62630,dist,1998,Ductile Iron,RG,CL,10,S,324.2302288
2144,87a1a9ef-f6f5-11ec-bab8-54bf6483bcd3,52524,dist,1973,Ductile Iron,,CL,11,S,56.90165531
2145,87a21f13-f6f5-11ec-8d7a-54bf6483bcd3,75606,dist,1971,Cast Iron,RG,,7,S,278.8586274
2146,87a2bb57-f6f5-11ec-a535-54bf6483bcd3,52520,dist,1973,Ductile Iron,RG,CL,11,S,482.7822919
2147,87a3307b-f6f5-11ec-b50e-54bf6483bcd3,52524,dist,1939,Cast Iron,CJ,,10,S,249.6173425
2148,87a3a5af-f6f5-11ec-a69a-54bf6483bcd3,52529,dist,1964,Ductile Iron,,CL,12,S,159.050388
2149,87a4690c-f6f5-11ec-942c-54bf6483bcd3,74801,dist,1994,Cast Iron,,,15,M,2219.196054
2150,87a4de2c-f6f5-11ec-87ed-54bf6483bcd3,74802,dist,1958,Ductile Iron,RG,CL,6,S,475.1084843
2151,87a57a8f-f6f5-11ec-8d2d-54bf6483bcd3,52531,dist,1954,Ductile Iron,RG,CL,6,S,801.4125072
2152,87a5ef9f-f6f5-11ec-8067-54bf6483bcd3,62631,dist,1967,Cast Iron,CJ,,4,S,198.698226
2153,87a68be9-f6f5-11ec-a9e8-54bf6483bcd3,63102,dist,1971,Cast Iron,CJ,,24,M,314.7339066
2154,87a70111-f6f5-11ec-a788-54bf6483bcd3,63102,dist,1960,Cast Iron,,CL,4,S,103.0370238
2155,87a79d58-f6f5-11ec-aed9-54bf6483bcd3,52524,dist,2010,Ductile Iron,,CL,11,S,676.74606
2156,87a8127e-f6f5-11ec-ade0-54bf6483bcd3,52532,dist,1991,Cast Iron,RG,CL,13,M,288.224088
2157,87a887b9-f6f5-11ec-9ca0-54bf6483bcd3,62630,dist,2009,Cast Iron,,,10,S,178.5909023
2158,87a92571-f6f5-11ec-b005-54bf6483bcd3,74602,dist,1977,Steel,,CL,17,M,1671.551356
2159,87a99aad-f6f5-11ec-b6b8-54bf6483bcd3,74501,dist,1979,Steel,WJ,CL,23,M,351.0758561
2160,87aa36e3-f6f5-11ec-9b69-54bf6483bcd3,74602,dist,1972,Ductile Iron,RG,CL,5,S,777.4899738
2161,87aaac0f-f6f5-11ec-8023-54bf6483bcd3,75403,dist,1969,Ductile Iron,,CL,3,S,841.3622024
2162,87ab484c-f6f5-11ec-82d2-54bf6483bcd3,75603,dist,1968,Cast Iron,CJ,,11,S,587.2224908
2163,87abbd80-f6f5-11ec-bb6a-54bf6483bcd3,75506,dist,1994,Ductile Iron,RG,CL,10,S,408.4318778
2164,87ac5898-f6f5-11ec-8bc8-54bf6483bcd3,52417,dist,1990,Ductile Iron,RG,CL,11,S,315.4058387
2165,87accdc3-f6f5-11ec-9db2-54bf6483bcd3,75606,dist,1974,Steel,,CL,16,M,835.3582828
2166,87ad6a09-f6f5-11ec-a3ed-54bf6483bcd3,74108,dist,1971,Ductile Iron,,CL,12,S,887.5821085
2167,87addf32-f6f5-11ec-b220-54bf6483bcd3,74805,dist,1988,Ductile Iron,RG,CL,12,S,127.9712607
2168,87ae5469-f6f5-11ec-8a6e-54bf6483bcd3,52529,dist,1981,Ductile Iron,RG,CL,9,S,448.4397708
2169,87aef1d5-f6f5-11ec-b115-54bf6483bcd3,52511,dist,1960,Ductile Iron,,CL,3,S,868.452912
2170,87af66fe-f6f5-11ec-b876-54bf6483bcd3,52522,dist,1923,Cast Iron,CJ,CL,9,S,153.6666956
2171,87b00341-f6f5-11ec-9786-54bf6483bcd3,74005,dist,1971,Ductile Iron,,CL,4,S,250.7504392
2172,87b07874-f6f5-11ec-aa86-54bf6483bcd3,74004,dist,1954,Ductile Iron,RG,CL,6,S,1052.268185
2173,87b0eda2-f6f5-11ec-a418-54bf6483bcd3,52529,dist,1994,Steel,,,10,S,931.5019067
2174,87b162d3-f6f5-11ec-9b8b-54bf6483bcd3,52523,dist,1964,Ductile Iron,,CL,4,S,846.5347786
2175,87b1ff50-f6f5-11ec-b79d-54bf6483bcd3,52523,dist,1938,Cast Iron,,,2,S,72.21385201
2176,87b27448-f6f5-11ec-bb1c-54bf6483bcd3,52417,dist,1978,Ductile Iron,RG,CL,8,S,165.3460824
2177,87b3109f-f6f5-11ec-98a5-54bf6483bcd3,52421,dist,1985,Steel,WJ,CL,24,M,724.9491338
2178,87b385bd-f6f5-11ec-a7b2-54bf6483bcd3,63007,dist,1958,Steel,,CL,14,M,97.96756621
2179,87b42210-f6f5-11ec-b261-54bf6483bcd3,62614,dist,1957,Ductile Iron,,CL,9,S,363.4716532
2180,87b49733-f6f5-11ec-8bd8-54bf6483bcd3,62614,dist,1994,Ductile Iron,RG,CL,9,S,334.5712126
2181,87b50c55-f6f5-11ec-b6aa-54bf6483bcd3,62631,dist,1960,Ductile Iron,RG,CL,6,S,484.8616886
2182,87b5a89d-f6f5-11ec-8178-54bf6483bcd3,52417,dist,1979,Ductile Iron,,CL,5,S,3230.785882
2183,87b61dbf-f6f5-11ec-a563-54bf6483bcd3,52523,dist,1972,Cast Iron,RG,,16,M,231.3658738
2184,87b6ba03-f6f5-11ec-aad2-54bf6483bcd3,52511,dist,1945,Copper,,,7,S,358.0186857
2185,87b72f3a-f6f5-11ec-9f1e-54bf6483bcd3,52528,dist,1964,Cast Iron,,,11,S,339.038336
2186,87b7a33e-f6f5-11ec-bc90-54bf6483bcd3,75517,dist,1984,Ductile Iron,,CL,7,S,108.467451
2187,87b819ba-f6f5-11ec-afc6-54bf6483bcd3,52526,dist,1946,Ductile Iron,,CL,3,S,371.0150147
2188,87b8b5d1-f6f5-11ec-8868-54bf6483bcd3,75504,dist,2003,Steel,,CL,15,M,2119.838731
2189,87b92b05-f6f5-11ec-90ae-54bf6483bcd3,52524,dist,1962,Ductile Iron,RG,CL,5,S,202.3057112
2190,87b9c61f-f6f5-11ec-986c-54bf6483bcd3,74107,dist,1980,Cast Iron,CJ,,2,S,214.6796889
2191,87ba637e-f6f5-11ec-a2af-54bf6483bcd3,74109,dist,1975,Ductile Iron,,CL,10,S,2513.499956
2192,87baffca-f6f5-11ec-924e-54bf6483bcd3,74110,dist,1962,Ductile Iron,,CL,11,S,528.2058932
2193,87bb9c01-f6f5-11ec-b063-54bf6483bcd3,74110,dist,1986,Steel,,CL,21,M,1551.332542
2194,87bc113f-f6f5-11ec-a893-54bf6483bcd3,74802,dist,1992,Ductile Iron,,CL,7,S,326.192424
2195,87bcad76-f6f5-11ec-bde7-54bf6483bcd3,74701,dist,1980,Ductile Iron,RG,CL,4,S,5011.212014
2196,87bd22b3-f6f5-11ec-b6ee-54bf6483bcd3,74805,dist,1977,Steel,,CL,5,S,491.2973228
2197,87bdbee6-f6f5-11ec-9a26-54bf6483bcd3,74802,dist,1978,Cast Iron,,CL,12,S,909.8252699
2198,87be341a-f6f5-11ec-8759-54bf6483bcd3,74110,dist,1946,Ductile Iron,,CL,4,S,926.1700291
2199,87bed081-f6f5-11ec-9a99-54bf6483bcd3,52526,dist,1953,Ductile Iron,,CL,2,S,523.4403713
2200,87bf458b-f6f5-11ec-8833-54bf6483bcd3,52518,dist,1956,Cast Iron,CJ,,3,S,2302.598709
2201,87bfbab3-f6f5-11ec-8131-54bf6483bcd3,63903,dist,1914,Ductile Iron,,CL,23,M,278.3727432
2202,87c02fe6-f6f5-11ec-8165-54bf6483bcd3,62631,dist,2010,Cast Iron,RG,CL,3,S,1063.378959
2203,87c0a527-f6f5-11ec-9247-54bf6483bcd3,62630,dist,1958,Ductile Iron,RG,CL,3,S,157.6084364
2204,87c1414f-f6f5-11ec-83e4-54bf6483bcd3,74407,dist,1974,Ductile Iron,RG,CL,11,S,450.2790993
2205,87c1dda0-f6f5-11ec-af9b-54bf6483bcd3,74407,dist,1976,Cast Iron,CJ,,8,S,144.6393508
2206,87c252cb-f6f5-11ec-b908-54bf6483bcd3,75517,dist,1984,Ductile Iron,,CL,1,S,111.7254508
2207,87c2c7f2-f6f5-11ec-a40e-54bf6483bcd3,75002,dist,1954,High Density Polyethylene,,,17,M,169.5419945
2208,87c3642f-f6f5-11ec-bcf7-54bf6483bcd3,62629,dist,1969,Cast Iron,,CL,7,S,245.1031328
2209,87c3d95f-f6f5-11ec-ba5e-54bf6483bcd3,75003,dist,1962,Ductile Iron,RG,CL,7,S,646.9957759
2210,87c44e92-f6f5-11ec-87a5-54bf6483bcd3,75606,dist,1961,Steel,,,17,M,258.4303052
2211,87c4c3c8-f6f5-11ec-b6a1-54bf6483bcd3,52511,dist,1960,Ductile Iron,,CL,9,S,1518.651896
2212,87c56000-f6f5-11ec-863a-54bf6483bcd3,52533,dist,1979,Steel,WJ,CL,8,S,370.640579
2213,87c5d535-f6f5-11ec-a419-54bf6483bcd3,52529,dist,1988,Ductile Iron,RG,CL,6,S,672.8408358
2214,87c64a68-f6f5-11ec-adb1-54bf6483bcd3,74803,dist,1998,Ductile Iron,,CL,3,S,914.6982412
2215,87c6e6ce-f6f5-11ec-968f-54bf6483bcd3,74108,dist,1963,Steel,,CL,8,S,1014.641043
2216,87c75bf0-f6f5-11ec-9101-54bf6483bcd3,74106,dist,1971,Ductile Iron,,CL,8,S,541.1512637
2217,87c7f819-f6f5-11ec-9c75-54bf6483bcd3,52526,dist,1962,Steel,WJ,CL,17,M,1941.578052
2218,87c8945e-f6f5-11ec-83d1-54bf6483bcd3,62629,dist,2001,Ductile Iron,,CL,19,M,1289.25252
2219,87c90982-f6f5-11ec-a89a-54bf6483bcd3,62629,dist,1964,Steel,,CL,20,M,892.8077725
2220,87c9a5c7-f6f5-11ec-80d2-54bf6483bcd3,63910,dist,1939,Ductile Iron,,CL,11,S,1176.131225
2221,87ca1af4-f6f5-11ec-aec3-54bf6483bcd3,52518,dist,2009,Ductile Iron,RG,CL,11,S,735.9952715
2222,87cab735-f6f5-11ec-b78a-54bf6483bcd3,52502,dist,1984,Ductile Iron,,CL,19,M,157.2115532
2223,87cb2c7a-f6f5-11ec-b4c5-54bf6483bcd3,52502,dist,1981,Steel,,CL,7,S,157.2088436
2224,87cba198-f6f5-11ec-8159-54bf6483bcd3,52502,dist,1969,Cast Iron,,,1,S,164.6535856
2225,87cc16d0-f6f5-11ec-9e14-54bf6483bcd3,52435,dist,1941,Cast Iron,CJ,,4,S,506.0371665
2226,87cc8bf0-f6f5-11ec-ab6a-54bf6483bcd3,52511,dist,1936,Cast Iron,,CL,15,M,226.4341684
2227,87cd2831-f6f5-11ec-b725-54bf6483bcd3,74003,dist,1978,Cast Iron,RG,CL,1,S,2270.563059
2228,87cd9d83-f6f5-11ec-a5ca-54bf6483bcd3,75517,dist,1955,Ductile Iron,,CL,8,S,217.5843921
2229,87ce387f-f6f5-11ec-b582-54bf6483bcd3,63910,dist,1979,Ductile Iron,,CL,8,S,1526.289843
2230,87ceada3-f6f5-11ec-af85-54bf6483bcd3,52421,dist,1940,Ductile Iron,,CL,10,S,474.0593
2231,87cf22d5-f6f5-11ec-802a-54bf6483bcd3,63910,dist,1977,Steel,,CL,9,S,1262.952757
2232,87cfbf15-f6f5-11ec-a999-54bf6483bcd3,52502,dist,1989,Ductile Iron,RG,CL,3,S,538.5150017
2233,87d08269-f6f5-11ec-b83f-54bf6483bcd3,62653,dist,1961,Ductile Iron,,CL,8,S,673.2564109
2234,87d0f8c9-f6f5-11ec-a69c-54bf6483bcd3,62652,dist,1970,High Density Polyethylene,,,2,S,784.3593568
2235,87d19506-f6f5-11ec-96fb-54bf6483bcd3,52502,dist,1975,Cast Iron,,,14,M,96.55379638
2236,87d20a3c-f6f5-11ec-861b-54bf6483bcd3,62650,dist,1996,Ductile Iron,RG,CL,12,S,969.326803
2237,87d2a677-f6f5-11ec-ba82-54bf6483bcd3,62650,dist,1940,Ductile Iron,RG,CL,1,S,685.1433034
2238,87d31ba5-f6f5-11ec-be7c-54bf6483bcd3,52511,dist,1988,Ductile Iron,RG,CL,4,S,900.5667339
2239,87d390ea-f6f5-11ec-a645-54bf6483bcd3,52524,dist,1995,Ductile Iron,RG,CL,1,S,951.5306292
2240,87d42d1a-f6f5-11ec-ac6f-54bf6483bcd3,74109,dist,1949,Ductile Iron,,CL,23,M,846.8868495
2241,87d4a241-f6f5-11ec-a83e-54bf6483bcd3,75506,dist,1975,Ductile Iron,,CL,20,M,456.9178884
2242,87d53e7f-f6f5-11ec-a3b5-54bf6483bcd3,63102,dist,1979,Cast Iron,CJ,,2,S,720.5325698
2243,87d5d9a4-f6f5-11ec-93e2-54bf6483bcd3,63101,dist,1999,Ductile Iron,RG,CL,5,S,505.6601605
2244,87d675f2-f6f5-11ec-b1fb-54bf6483bcd3,52417,dist,1940,Cast Iron,,CL,6,S,494.957389
2245,87d760bf-f6f5-11ec-875c-54bf6483bcd3,62611,dist,1988,Cast Iron,CJ,CL,10,S,290.4866669
2246,87d7fdc7-f6f5-11ec-a077-54bf6483bcd3,75607,dist,1972,Cast Iron,CJ,,12,S,418.1514792
2247,87d89a02-f6f5-11ec-8402-54bf6483bcd3,63902,dist,1999,Ductile Iron,,CL,2,S,486.9095118
2248,87d90f32-f6f5-11ec-8d2b-54bf6483bcd3,75606,dist,1978,Cast Iron,CJ,CL,1,S,336.6987061
2249,87d9aa2e-f6f5-11ec-979f-54bf6483bcd3,62652,dist,1965,Ductile Iron,,CL,12,S,1019.494729
2250,87da209d-f6f5-11ec-a3e4-54bf6483bcd3,75506,dist,1993,Cast Iron,CJ,,11,S,431.6038121
2251,87da95ba-f6f5-11ec-8e85-54bf6483bcd3,75516,dist,1981,Cast Iron,CJ,,9,S,3675.901952
2252,87db320f-f6f5-11ec-b21f-54bf6483bcd3,75516,dist,1971,Ductile Iron,,CL,10,S,452.2898437
2253,87dba72a-f6f5-11ec-9262-54bf6483bcd3,62650,dist,1985,High Density Polyethylene,,,6,S,772.3720229
2254,87dc1c56-f6f5-11ec-9781-54bf6483bcd3,62650,dist,1946,Cast Iron,,,6,S,181.2023343
2255,87dcb891-f6f5-11ec-8a5e-54bf6483bcd3,52513,dist,1979,Ductile Iron,RG,CL,12,S,397.13432
2256,87dd2dc7-f6f5-11ec-9079-54bf6483bcd3,75603,dist,2008,Ductile Iron,,CL,3,S,2559.50913
2257,87dda2f8-f6f5-11ec-b941-54bf6483bcd3,75506,dist,1991,Ductile Iron,RG,CL,3,S,475.2692304
2258,87de181e-f6f5-11ec-8ed1-54bf6483bcd3,52527,dist,1947,Steel,,,21,M,493.0163377
2259,87deb46a-f6f5-11ec-a969-54bf6483bcd3,62614,dist,1966,Ductile Iron,,CL,5,S,273.3713484
2260,87df2993-f6f5-11ec-9c62-54bf6483bcd3,74403,dist,1961,Ductile Iron,RG,CL,17,M,181.6944548
2261,87dfc5cf-f6f5-11ec-bb44-54bf6483bcd3,52523,dist,1999,Ductile Iron,RG,CL,12,S,486.9912004
2262,87e03afe-f6f5-11ec-ad3b-54bf6483bcd3,62630,dist,1996,Steel,WJ,CL,8,S,414.3071897
2263,87e0b02f-f6f5-11ec-9212-54bf6483bcd3,52529,dist,1997,Ductile Iron,RG,CL,3,S,970.8651632
2264,87e14c9a-f6f5-11ec-bfe0-54bf6483bcd3,52527,dist,1976,Ductile Iron,RG,CL,2,S,477.8839824
2265,87e1c1a0-f6f5-11ec-b5a9-54bf6483bcd3,75603,dist,1972,Ductile Iron,,CL,8,S,1874.376474
2266,87e25cb7-f6f5-11ec-95d8-54bf6483bcd3,75606,dist,1972,Cast Iron,CJ,,3,S,654.025379
2267,87e2d1e8-f6f5-11ec-849c-54bf6483bcd3,75603,dist,1967,Steel,WJ,CL,23,M,273.4423565
2268,87e34717-f6f5-11ec-8cc3-54bf6483bcd3,52511,dist,1998,Steel,,CL,17,M,293.7379855
2269,87e3e49c-f6f5-11ec-9401-54bf6483bcd3,52531,dist,1938,Ductile Iron,RG,CL,7,S,372.681543
2270,87e459ba-f6f5-11ec-9b96-54bf6483bcd3,62611,dist,1965,Ductile Iron,,CL,2,S,470.1585597
2271,87e4cee0-f6f5-11ec-b904-54bf6483bcd3,52523,dist,1974,Ductile Iron,RG,CL,17,M,1531.729551
2272,87e54413-f6f5-11ec-a1b6-54bf6483bcd3,74502,dist,1992,Ductile Iron,,CL,12,S,270.8562976
2273,87e5e058-f6f5-11ec-9e57-54bf6483bcd3,74502,dist,1965,Copper,,,6,S,327.9924087
2274,87e65580-f6f5-11ec-9d91-54bf6483bcd3,62614,dist,1979,Ductile Iron,,CL,5,S,1929.367729
2275,87e6cab2-f6f5-11ec-99f1-54bf6483bcd3,52533,dist,1968,Steel,WJ,CL,13,M,734.1259265
2276,87e73feb-f6f5-11ec-8de9-54bf6483bcd3,62652,dist,1993,Cast Iron,,CL,12,S,672.0210328
2277,87e7dc27-f6f5-11ec-b599-54bf6483bcd3,75517,dist,1994,Steel,,CL,3,S,124.0492919
2278,87e8502b-f6f5-11ec-a5b9-54bf6483bcd3,52529,dist,1985,Ductile Iron,RG,CL,4,S,503.9541563
2279,87e8c551-f6f5-11ec-8062-54bf6483bcd3,52524,dist,1984,Cast Iron,CJ,CL,12,S,136.8483503
2280,87e93a86-f6f5-11ec-b200-54bf6483bcd3,74501,dist,2013,Cast Iron,CJ,CL,10,S,2161.292791
2281,87e9d6bf-f6f5-11ec-abfd-54bf6483bcd3,74300,dist,2016,Cast Iron,,CL,9,S,3963.774648
2282,87ea4bf8-f6f5-11ec-a4ce-54bf6483bcd3,74405,dist,2013,Cast Iron,CJ,CL,1,S,1108.650171
2283,87eac124-f6f5-11ec-9a25-54bf6483bcd3,74502,dist,1976,Cast Iron,CJ,CL,10,S,1030.378762
2284,87eb3653-f6f5-11ec-b891-54bf6483bcd3,74502,dist,2007,Steel,WJ,CL,23,M,783.4347325
2285,87ebd295-f6f5-11ec-b05c-54bf6483bcd3,52511,dist,1962,Ductile Iron,,CL,11,S,917.5335497
2286,87ec47c4-f6f5-11ec-b79e-54bf6483bcd3,52421,dist,1987,Ductile Iron,RG,CL,10,S,594.6207693
2287,87ecbcf4-f6f5-11ec-89ef-54bf6483bcd3,52528,dist,1970,Steel,,CL,16,M,388.2733059
2288,87ed5a63-f6f5-11ec-9640-54bf6483bcd3,52529,dist,1976,Cast Iron,CJ,,7,S,351.9543897
2289,87edcf92-f6f5-11ec-a05a-54bf6483bcd3,62628,dist,1970,Ductile Iron,RG,CL,8,S,1400.593007
2290,87ee44c4-f6f5-11ec-a768-54bf6483bcd3,52439,dist,1987,Cast Iron,,CL,5,S,469.3086773
2291,87eee10b-f6f5-11ec-9ce4-54bf6483bcd3,52439,dist,1977,Ductile Iron,,CL,12,S,257.9042336
2292,87ef5508-f6f5-11ec-832f-54bf6483bcd3,52502,dist,1954,Steel,,CL,13,M,125.681525
2293,87eff273-f6f5-11ec-a78b-54bf6483bcd3,74003,dist,1950,Ductile Iron,,CL,9,S,5104.74009
2294,87f08d9a-f6f5-11ec-bd77-54bf6483bcd3,62629,dist,1985,Ductile Iron,RG,CL,1,S,930.3796356
2295,87f12af5-f6f5-11ec-b9b7-54bf6483bcd3,52518,dist,1973,Steel,,CL,12,S,673.1453987
2296,87f1a03c-f6f5-11ec-a8ee-54bf6483bcd3,52513,dist,1984,Steel,WJ,CL,3,S,246.0191246
2297,87f23c63-f6f5-11ec-a680-54bf6483bcd3,74405,dist,1989,Ductile Iron,,CL,15,M,601.9887614
2298,87f2b195-f6f5-11ec-a657-54bf6483bcd3,75702,dist,1966,Steel,,,4,S,146.2369957
2299,87f34dd5-f6f5-11ec-86c9-54bf6483bcd3,52502,dist,1981,Cast Iron,RG,CL,10,S,230.4244085
2300,87f3c304-f6f5-11ec-a009-54bf6483bcd3,75505,dist,1965,Ductile Iron,RG,CL,8,S,244.897747
2301,87f45f3d-f6f5-11ec-b0e5-54bf6483bcd3,52520,dist,1963,Steel,,CL,9,S,519.9853846
2302,87f4d475-f6f5-11ec-817c-54bf6483bcd3,62658,dist,1964,Cast Iron,CJ,CL,12,S,7143.803691
2303,87f5713b-f6f5-11ec-b1e0-54bf6483bcd3,75506,dist,1996,Copper,,,3,S,222.0938323
2304,87f5e668-f6f5-11ec-b7a1-54bf6483bcd3,52505,dist,1956,Ductile Iron,,CL,1,S,280.4646464
2305,87f65b98-f6f5-11ec-b95f-54bf6483bcd3,52524,dist,1996,Ductile Iron,RG,CL,12,S,750.3170238
2306,87f6f913-f6f5-11ec-860f-54bf6483bcd3,63903,dist,1999,Cast Iron,RG,,9,S,390.6964704
2307,87f79548-f6f5-11ec-be1f-54bf6483bcd3,63903,dist,1988,Ductile Iron,,CL,11,S,614.956129
2308,87f80a76-f6f5-11ec-8d42-54bf6483bcd3,75403,dist,1944,Cast Iron,RG,CL,5,S,785.98377
2309,87f87fba-f6f5-11ec-bcc1-54bf6483bcd3,52502,dist,1957,Ductile Iron,RG,CL,5,S,466.6518998
2310,87f8f4d9-f6f5-11ec-bcc4-54bf6483bcd3,75518,dist,1960,Steel,,,22,M,1201.503842
2311,87f9910c-f6f5-11ec-b500-54bf6483bcd3,74102,dist,1959,Ductile Iron,RG,CL,10,S,1877.820898
2312,87fa2c2b-f6f5-11ec-8169-54bf6483bcd3,74111,dist,1979,Steel,,CL,18,M,1194.229016
2313,87faa297-f6f5-11ec-a87e-54bf6483bcd3,74102,dist,1998,Cast Iron,,CL,7,S,281.0509338
2314,87fb3ecf-f6f5-11ec-9c22-54bf6483bcd3,74111,dist,1973,Ductile Iron,,CL,12,S,952.6310572
2315,87fbdafe-f6f5-11ec-962b-54bf6483bcd3,52519,dist,1952,Steel,,CL,15,M,387.6755197
2316,87fc5034-f6f5-11ec-97cc-54bf6483bcd3,52519,dist,1973,Ductile Iron,RG,CL,11,S,364.1274768
2317,87fcc56a-f6f5-11ec-8c7e-54bf6483bcd3,52527,dist,1945,Ductile Iron,,CL,8,S,178.2051105
2318,87fd3a9c-f6f5-11ec-aed7-54bf6483bcd3,52439,dist,1970,Steel,WJ,CL,22,M,1920.45904
2319,87fdd6f3-f6f5-11ec-a0a8-54bf6483bcd3,52417,dist,1982,Cast Iron,CJ,,1,S,159.3235526
2320,87fe4c3a-f6f5-11ec-84f5-54bf6483bcd3,52433,dist,1944,Cast Iron,,CL,4,S,91.15036055
2321,87fee844-f6f5-11ec-bb52-54bf6483bcd3,74108,dist,1970,Ductile Iron,,CL,5,S,1194.523203
2322,87ff5d7b-f6f5-11ec-a63b-54bf6483bcd3,74106,dist,1957,Ductile Iron,,CL,6,S,595.2092887
2323,87fff9b8-f6f5-11ec-874c-54bf6483bcd3,62631,dist,2004,Steel,,CL,14,M,492.339924
2324,88006ee5-f6f5-11ec-8c0f-54bf6483bcd3,75607,dist,1984,Steel,,CL,4,S,615.624036
2325,88010b25-f6f5-11ec-bcd2-54bf6483bcd3,52522,dist,1972,Ductile Iron,,CL,14,M,326.1527662
2326,88018055-f6f5-11ec-ba3d-54bf6483bcd3,74806,dist,1953,Ductile Iron,,CL,11,S,232.9210476
2327,8801f586-f6f5-11ec-a9a4-54bf6483bcd3,75516,dist,1971,Cast Iron,CJ,CL,8,S,2640.589608
2328,880291c7-f6f5-11ec-9be7-54bf6483bcd3,52521,dist,1967,Steel,,CL,23,M,2222.344755
2329,880305cb-f6f5-11ec-8704-54bf6483bcd3,52523,dist,1987,Ductile Iron,,CL,9,S,202.0482754
2330,8803a206-f6f5-11ec-850b-54bf6483bcd3,52527,dist,1986,Steel,,CL,18,M,517.4502176
2331,8804173a-f6f5-11ec-a137-54bf6483bcd3,52522,dist,1968,Ductile Iron,,CL,8,S,1035.288854
2332,88048c6b-f6f5-11ec-bd41-54bf6483bcd3,63009,dist,2009,Ductile Iron,,CL,7,S,1138.655861
2333,88050198-f6f5-11ec-8876-54bf6483bcd3,75504,dist,1994,High Density Polyethylene,FUSED,,17,M,228.898985
2334,88059f03-f6f5-11ec-be86-54bf6483bcd3,75603,dist,1939,Steel,,CL,2,S,663.9842982
2335,88061435-f6f5-11ec-85a6-54bf6483bcd3,74102,dist,1963,Ductile Iron,,CL,17,M,262.5610638
2336,8806b075-f6f5-11ec-a98a-54bf6483bcd3,74103,dist,1996,Steel,,CL,21,M,521.3248701
2337,880725a1-f6f5-11ec-95e2-54bf6483bcd3,74103,dist,1999,Cast Iron,CJ,CL,1,S,835.1888592
2338,8807c1ed-f6f5-11ec-8445-54bf6483bcd3,63910,dist,1973,Steel,,CL,8,S,368.5696944
