record_no,syszone,use_type,inst_date,material,joint,joint_type,cathodic,diameter,length_ft
1556,554519,dist,1952-5-1,CI,Caulked,rigid,,11.000000000000000,105.401472354958000
1557,575002,dist,1973-5-1,CI,Caulked,rigid,,21.000000000000000,141.562942170785000
1558,553901,dist,1940-4-1,CI,,,,12.000000000000000,501.925730851383000
1559,572301,dist,1965-2-1,AC,B&S,rigid,,1.000000000000000,518.625175279284000
1560,554521,dist,1920-4-1,AC,B&S,rigid,,11.000000000000000,84.671806667843500
1561,555300,dist,1932-9-1,AC,B&S,rigid,,3.000000000000000,476.818140371821000
1562,552200,dist,1903-4-1,CI,Caulked,rigid,Y,9.000000000000000,206.124359696676000
1563,552200,dist,1971-4-1,CI,Caulked,rigid,Y,5.000000000000000,89.659779768908600
1564,542602,dist,1948-3-1,STL,Arc-welded,robust,Y,3.000000000000000,285.243511647327000
1565,542800,dist,1936-3-1,CI,Caulked,rigid,,6.000000000000000,296.002627820476000
1567,554521,dist,1969-3-1,DI,EQ joint,robust,,12.000000000000000,83.893316200750800
1568,541300,dist,1961-9-1,DI,EQ joint,robust,,11.000000000000000,114.328083529524000
1569,553100,dist,1965-8-1,CI,,,Y,10.000000000000000,702.159160396685000
1570,570403,dist,1961-7-1,CI,Caulked,rigid,,16.000000000000000,271.933953254655000
1573,554513,dist,1948-12-1,CI,Caulked,rigid,,2.000000000000000,97.544228178398600
1574,570902,dist,1972-3-1,DI,,,,18.000000000000000,319.024940987057000
1575,570901,dist,1969-4-1,CI,Caulked,rigid,Y,10.000000000000000,129.339966571041000
1576,570901,dist,1987-12-1,CI,Caulked,rigid,,9.000000000000000,259.872819728520000
1577,551501,dist,1946-4-1,CI,Caulked,rigid,Y,1.000000000000000,377.280567193058000
1578,551502,dist,1938-6-1,DI,,,,17.000000000000000,136.096113159338000
1579,555105,dist,1920-5-1,STL,,,Y,16.000000000000000,234.503470485604000
1580,555107,dist,1989-9-1,CI,,,,3.000000000000000,133.871788327512000
1581,555107,dist,1952-8-1,AC,B&S,rigid,,9.000000000000000,227.272626017652000
1582,555105,dist,1971-1-1,STL,Arc-welded,robust,,17.000000000000000,94.235076353094700
1583,555001,dist,1968-12-1,CI,Caulked,rigid,,12.000000000000000,385.200337012388000
1584,543321,dist,1923-2-1,CI,Caulked,rigid,,8.000000000000000,99.280498789888600
1585,543321,dist,1970-6-1,CI,Caulked,rigid,Y,5.000000000000000,49.676441635943300
1586,543321,dist,1963-6-1,CI,Caulked,rigid,,1.000000000000000,115.497581058304000
1587,574800,dist,1967-9-1,DI,,,,10.000000000000000,272.401561468276000
1588,553202,dist,1966-11-1,DI,,,,2.000000000000000,266.294301704795000
1589,553202,dist,1945-1-1,CI,Caulked,rigid,Y,9.000000000000000,180.635616182626000
1590,552100,dist,1961-6-1,CI,Caulked,rigid,Y,7.000000000000000,592.145964075205000
1591,553201,dist,1975-2-1,DI,EQ joint,robust,,12.000000000000000,855.922782267593000
1592,551900,dist,1986-9-1,CI,Caulked,rigid,,6.000000000000000,408.535682284181000
1593,553300,dist,1979-5-1,AC,B&S,rigid,,4.000000000000000,280.497585388127000
1594,553201,dist,1928-2-1,CI,Caulked,rigid,Y,13.000000000000000,49.876970924875200
1595,553201,dist,1987-12-1,STL,Arc-welded,robust,,9.000000000000000,621.207605847205000
1596,553202,dist,1954-6-1,DI,,,,10.000000000000000,144.715544248475000
1597,110111,dist,1936-6-1,CI,Rubber Gasket,flexible,,2.000000000000000,209.846339829904000
1599,554514,dist,1946-9-1,CI,Caulked,rigid,,3.000000000000000,301.483713086065000
1600,570202,dist,1927-5-1,CI,,,,1.000000000000000,399.850785862988000
1601,575002,dist,1919-2-1,DI,EQ joint,robust,,12.000000000000000,203.570860546004000
1602,577000,dist,1963-7-1,AC,B&S,rigid,,13.000000000000000,202.095166414235000
1603,575002,dist,1971-9-1,STL,Arc-welded,robust,,5.000000000000000,301.923569001328000
1604,575002,dist,1961-3-1,AC,B&S,rigid,,11.000000000000000,203.092046986777000
1605,543100,dist,1967-2-1,CI,Caulked,rigid,Y,8.000000000000000,405.788777417355000
1606,554900,dist,1957-2-1,CI,Caulked,rigid,,7.000000000000000,105.726140784051000
1607,551501,dist,1928-9-1,CI,Caulked,rigid,,5.000000000000000,1037.806472514860000
1608,551201,dist,1959-8-1,CI,,,Y,4.000000000000000,180.185509717234000
1609,574800,dist,1954-12-1,CI,Caulked,rigid,Y,11.000000000000000,808.232113063163000
1610,543321,dist,1949-2-1,CI,Caulked,rigid,Y,9.000000000000000,216.833884519818000
1611,571704,dist,1954-9-1,AC,B&S,rigid,,13.000000000000000,133.912899346102000
1613,543306,dist,1962-12-1,AC,B&S,rigid,,10.000000000000000,126.686726510400000
1614,543306,dist,1943-9-1,DI,,,,24.000000000000000,188.031514976704000
1615,574901,dist,1941-2-1,CI,Caulked,rigid,,8.000000000000000,931.322915525370000
1616,573300,dist,1974-3-1,CI,Caulked,rigid,,1.000000000000000,138.797066278621000
1617,554519,dist,1962-9-1,STL,Arc-welded,robust,Y,1.000000000000000,149.530762834446000
1618,543203,dist,1969-7-1,CI,Caulked,rigid,,22.000000000000000,162.880415912671000
1619,541700,dist,1954-2-1,CI,Caulked,rigid,,7.000000000000000,430.285993002994000
1620,541700,dist,1953-3-1,CI,Caulked,rigid,Y,19.000000000000000,111.071900229881000
1621,570303,dist,1992-6-1,STL,Arc-welded,robust,,17.000000000000000,91.388120010061200
1622,110102,dist,1935-2-1,CI,Caulked,rigid,,9.000000000000000,521.175529341757000
1623,543305,dist,1923-4-1,CI,Caulked,rigid,Y,2.000000000000000,451.948558903645000
1624,543000,dist,1969-2-1,CI,Caulked,rigid,Y,11.000000000000000,146.270577162741000
1625,541300,dist,1958-2-1,DI,,,,20.000000000000000,29.110159558095000
1626,553801,dist,1989-11-1,CI,Caulked,rigid,,5.000000000000000,72.957749363672400
1627,570305,dist,1948-6-1,CI,Caulked,rigid,Y,8.000000000000000,204.505983540043000
1628,554404,dist,1947-5-1,STL,Gas welded,brittle,,23.000000000000000,2049.220607189870000
1629,110111,dist,1953-11-1,CI,Caulked,rigid,Y,9.000000000000000,238.543815428196000
1630,578100,dist,1934-3-1,CI,Caulked,rigid,Y,9.000000000000000,666.745695302037000
1631,543400,dist,1990-1-1,CI,Rubber Gasket,flexible,,10.000000000000000,625.237409649789000
1632,571703,dist,1968-2-1,CI,Caulked,rigid,,8.000000000000000,675.358633788986000
1633,551300,dist,1935-3-1,CI,Rubber Gasket,flexible,Y,1.000000000000000,70.886772818764200
1634,551204,dist,1962-8-1,AC,B&S,rigid,,7.000000000000000,81.567949712269000
1635,553902,dist,1962-2-1,CI,,,Y,3.000000000000000,482.705335949256000
1636,554302,dist,1982-9-1,AC,B&S,rigid,,7.000000000000000,202.382934704257000
1637,553901,dist,1984-7-1,CI,,,,11.000000000000000,174.699760828046000
1638,553502,dist,1935-10-1,CI,Rubber Gasket,flexible,,2.000000000000000,191.964975062377000
1639,573401,dist,1964-12-1,AC,,,,2.000000000000000,206.960880006262000
1640,980012,dist,1928-9-1,AC,B&S,rigid,,6.000000000000000,372.159568201932000
1641,573403,dist,1942-4-1,AC,B&S,rigid,,3.000000000000000,101.697590237328000
1642,553400,dist,1997-3-1,STL,Arc-welded,robust,,24.000000000000000,411.799536310894000
1643,553400,dist,1961-10-1,CI,Rubber Gasket,flexible,Y,1.000000000000000,29.845214844663700
1644,554521,dist,1924-3-1,AC,B&S,rigid,,8.000000000000000,107.054090442062000
1645,573402,dist,1939-4-1,CI,Caulked,rigid,,3.000000000000000,642.433923014106000
1646,575201,dist,1951-9-1,CI,Caulked,rigid,Y,4.000000000000000,402.971535307354000
1648,573300,dist,1948-9-1,CI,Caulked,rigid,Y,11.000000000000000,403.187655164762000
1649,572001,dist,1994-2-1,CI,Caulked,rigid,,12.000000000000000,1266.311071852250000
1650,571900,dist,1974-4-1,CI,Caulked,rigid,,11.000000000000000,279.644080645487000
1651,575201,dist,1955-6-1,CI,Caulked,rigid,,8.000000000000000,200.410853256056000
1652,570202,dist,1935-6-1,CI,Caulked,rigid,Y,3.000000000000000,199.299099114082000
1653,570601,dist,1941-1-1,DI,EQ joint,robust,,8.000000000000000,142.260001364553000
1654,570503,dist,1968-3-1,CI,Caulked,rigid,Y,3.000000000000000,2252.844321935450000
1655,571502,dist,1948-7-1,CI,,,,6.000000000000000,230.973563858205000
1656,110014,dist,1941-6-1,STL,Arc-welded,robust,Y,21.000000000000000,1613.638670772850000
1657,541100,dist,1940-8-1,CI,Caulked,rigid,Y,3.000000000000000,51.622710713028500
1658,540501,dist,1967-11-1,CI,Caulked,rigid,Y,2.000000000000000,209.087032457936000
1659,553300,dist,1965-10-1,CI,Caulked,rigid,,20.000000000000000,71.746780004591200
1660,573300,dist,1946-3-1,CI,Caulked,rigid,,12.000000000000000,130.060093434792000
1661,554514,dist,1940-4-1,CI,Caulked,rigid,,8.000000000000000,46.247536304434200
1662,542000,dist,1944-9-1,CI,Caulked,rigid,,7.000000000000000,396.183636821040000
1663,542103,dist,1978-12-1,CI,Caulked,rigid,,8.000000000000000,308.783864051611000
1664,573800,dist,1928-5-1,CI,Caulked,rigid,,8.000000000000000,232.233331502919000
1665,573700,dist,1934-11-1,STL,Gas welded,brittle,,24.000000000000000,211.365480926903000
1666,573601,dist,1969-8-1,CI,,,,16.000000000000000,228.718991717873000
1667,573601,dist,1969-12-1,CI,Caulked,rigid,Y,4.000000000000000,310.996285812578000
1668,574202,dist,1910-9-1,AC,B&S,rigid,,6.000000000000000,303.426375947577000
1669,570100,dist,1963-8-1,CI,Caulked,rigid,Y,6.000000000000000,175.764886380854000
1670,570100,dist,1992-5-1,AC,,,,10.000000000000000,379.431748420280000
1671,570001,dist,1941-8-1,CI,Caulked,rigid,,1.000000000000000,289.174077211701000
1672,571900,dist,1983-11-1,CI,Caulked,rigid,,10.000000000000000,2568.646090093710000
1673,570304,dist,1969-1-1,CI,Caulked,rigid,,9.000000000000000,705.702972450539000
1674,570304,dist,1910-2-1,DI,,,,22.000000000000000,1019.369685558290000
1675,543321,dist,1996-6-1,CI,Rubber Gasket,flexible,,5.000000000000000,155.832130787789000
1676,574901,dist,1909-6-1,CI,Rubber Gasket,flexible,,11.000000000000000,391.969563690297000
1677,574201,dist,1941-10-1,CONC,,,,18.000000000000000,686.497179686369000
1678,573601,dist,1973-5-1,CI,Caulked,rigid,,7.000000000000000,740.575302713468000
1679,574901,dist,1972-11-1,AC,B&S,rigid,,7.000000000000000,250.166815073649000
1680,553100,dist,1915-12-1,AC,,,,12.000000000000000,804.692939891742000
1681,554516,dist,1970-1-1,CI,Caulked,rigid,,10.000000000000000,420.855735801807000
1682,573601,dist,1946-12-1,STL,Arc-welded,robust,,2.000000000000000,400.609940845146000
1683,543100,dist,1960-12-1,CI,Caulked,rigid,,5.000000000000000,348.689645131008000
1684,540102,dist,1932-2-1,STL,Arc-welded,robust,Y,7.000000000000000,622.615573137605000
1685,543203,dist,1954-5-1,DI,,,,2.000000000000000,1191.600578703460000
1686,542402,dist,1928-9-1,DI,EQ joint,robust,,24.000000000000000,463.417920432168000
1687,574602,dist,1938-5-1,STL,,,,8.000000000000000,159.535244741671000
1688,544002,dist,1986-2-1,CI,Caulked,rigid,,2.000000000000000,415.808995693403000
1689,554521,dist,1968-10-1,CI,Rubber Gasket,flexible,,9.000000000000000,89.063986568879000
1691,554515,dist,1986-6-1,CI,Caulked,rigid,,7.000000000000000,299.304607814621000
1692,543100,dist,1982-6-1,CI,Caulked,rigid,,6.000000000000000,267.176605531991000
1693,543100,dist,1949-7-1,CI,Rubber Gasket,flexible,,16.000000000000000,263.983464356374000
1694,541003,dist,1979-12-1,CI,Rubber Gasket,flexible,,1.000000000000000,158.835288201263000
1695,541003,dist,1971-1-1,DI,EQ joint,robust,,8.000000000000000,211.093565675234000
1696,555202,dist,1919-7-1,CI,Caulked,rigid,,4.000000000000000,66.262895858002100
1697,555202,dist,1913-6-1,DI,,,,22.000000000000000,69.351750386138500
1698,541604,trunk,2002-6-1,DI,,,,38.000000000000000,1729.214566716240000
1699,577602,dist,1974-6-1,CI,Caulked,rigid,,11.000000000000000,757.101014040758000
1700,110111,dist,1951-12-1,CI,Caulked,rigid,,12.000000000000000,114.466464458893000
1701,543321,dist,2018-7-1,CI,Caulked,rigid,,1.000000000000000,989.728168587053000
1702,555202,dist,1932-5-1,DI,EQ joint,robust,,5.000000000000000,201.830542778765000
1703,110006,dist,1965-11-1,CI,Caulked,rigid,,7.000000000000000,657.346768029533000
1704,571400,dist,1957-10-1,CI,Rubber Gasket,flexible,,11.000000000000000,76.363297108340400
1705,570403,dist,1972-10-1,CI,,,,2.000000000000000,270.050441718903000
1706,542401,dist,1993-11-1,CI,Caulked,rigid,,7.000000000000000,1228.901921080180000
1707,542402,dist,1928-8-1,DI,EQ joint,robust,,24.000000000000000,220.205708096219000
1708,541003,dist,1992-12-1,DI,,,,7.000000000000000,157.719128440640000
1709,541003,dist,1963-1-1,CI,,,,15.000000000000000,175.406376004079000
1710,571101,dist,1930-7-1,STL,Gas welded,brittle,,3.000000000000000,141.806608201936000
1711,554513,dist,1934-9-1,CI,Caulked,rigid,,8.000000000000000,142.118575765438000
1712,541003,dist,1986-4-1,CI,Caulked,rigid,,16.000000000000000,282.541024639156000
1713,573402,dist,2019-7-1,CI,Caulked,rigid,,7.000000000000000,39.704659587042700
1714,553901,dist,1962-9-1,CI,Rubber Gasket,flexible,Y,12.000000000000000,196.541872381515000
1715,553901,dist,1964-4-1,CI,Caulked,rigid,Y,12.000000000000000,259.733824580317000
1716,570701,dist,1956-5-1,DI,EQ joint,robust,,12.000000000000000,604.271120569505000
1717,571300,dist,1941-2-1,CI,Caulked,rigid,,12.000000000000000,451.338512027825000
1718,110117,dist,1912-9-1,CI,Caulked,rigid,,5.000000000000000,121.378042871842000
1719,570403,dist,1974-1-1,DI,,,,2.000000000000000,84.112505563461100
1720,570403,dist,1927-5-1,DI,,,,13.000000000000000,97.423431248251300
1721,110116,dist,1946-6-1,CI,Caulked,rigid,Y,7.000000000000000,121.058938318458000
1722,110117,dist,1930-4-1,CI,,,,7.000000000000000,281.632522325364000
1723,570202,dist,1931-7-1,CI,Caulked,rigid,Y,11.000000000000000,777.270409417746000
1724,571202,dist,1956-3-1,CI,Caulked,rigid,Y,5.000000000000000,281.403854611724000
1725,574902,dist,1992-4-1,CI,Caulked,rigid,,2.000000000000000,353.326887644977000
1726,574202,dist,1960-12-1,CI,Caulked,rigid,,23.000000000000000,302.010547994584000
1727,573402,dist,1992-3-1,DI,EQ joint,robust,,17.000000000000000,134.013757703143000
1728,570701,dist,1953-6-1,AC,B&S,rigid,,9.000000000000000,81.315683724598600
1730,570701,dist,1947-2-1,CI,Caulked,rigid,,8.000000000000000,119.083713939546000
1731,555107,dist,1922-3-1,STL,Gas welded,brittle,,19.000000000000000,124.813270681925000
1732,555107,dist,2003-8-1,CI,Caulked,rigid,,9.000000000000000,238.448732064982000
1733,555002,dist,1936-9-1,CI,,,,5.000000000000000,345.690956915651000
1735,554522,dist,1996-1-1,CI,,,,9.000000000000000,121.584704411036000
1736,552800,dist,1975-12-1,CI,Caulked,rigid,,11.000000000000000,455.609436143999000
1737,553000,dist,1934-2-1,CI,,,,7.000000000000000,64.104916981918000
1739,110106,dist,1941-2-1,CI,,,Y,6.000000000000000,149.438787087198000
1740,571000,dist,1950-8-1,CI,Caulked,rigid,,17.000000000000000,970.576502340637000
1741,570901,dist,1930-8-1,DI,EQ joint,robust,,22.000000000000000,929.443841579355000
1742,573402,dist,1909-12-1,CI,Caulked,rigid,Y,9.000000000000000,186.809780437824000
1743,542200,dist,1973-3-1,CI,Caulked,rigid,,20.000000000000000,560.911303523583000
1744,110007,dist,1951-7-1,CI,,,Y,7.000000000000000,685.673212347655000
1745,980012,dist,2000-10-1,CI,Caulked,rigid,,8.000000000000000,303.399743314911000
1746,571704,dist,1917-3-1,AC,B&S,rigid,,1.000000000000000,79.798668122281600
1749,541604,dist,1975-12-1,CI,Rubber Gasket,flexible,,6.000000000000000,1090.024942029330000
1750,542000,dist,1939-7-1,CI,Caulked,rigid,Y,12.000000000000000,398.889578818622000
1751,110102,dist,1910-10-1,STL,Arc-welded,robust,Y,2.000000000000000,181.757779498201000
1752,554406,dist,1954-7-1,STL,Arc-welded,robust,,9.000000000000000,197.258911802247000
1754,553100,dist,1937-1-1,CI,Caulked,rigid,,15.000000000000000,730.469624589795000
1756,110006,dist,1949-9-1,CI,Caulked,rigid,Y,1.000000000000000,289.728554546850000
1757,110006,dist,1971-6-1,CI,Caulked,rigid,,4.000000000000000,699.725315198970000
1758,553901,dist,1951-4-1,AC,,,,10.000000000000000,1426.006570927620000
1759,110108,dist,1980-3-1,STL,Arc-welded,robust,,21.000000000000000,164.488371237490000
1760,573401,dist,1957-7-1,CI,Caulked,rigid,Y,11.000000000000000,1549.643760622510000
1761,570202,dist,1963-6-1,CI,,,Y,4.000000000000000,198.367656276338000
1762,570601,dist,1977-2-1,CI,Caulked,rigid,,20.000000000000000,634.954364858674000
1763,554203,dist,1931-1-1,CI,Caulked,rigid,,11.000000000000000,207.915350995629000
1764,553502,dist,1924-6-1,CI,Caulked,rigid,Y,9.000000000000000,83.743380972835800
1765,554203,dist,1977-7-1,CI,Caulked,rigid,,20.000000000000000,1206.163667552930000
1767,554801,dist,1910-4-1,STL,,,Y,3.000000000000000,74.020858209407400
1768,554801,dist,1996-3-1,CI,Caulked,rigid,,4.000000000000000,683.721619279696000
1770,554801,dist,1946-10-1,CI,Caulked,rigid,,4.000000000000000,189.763809823608000
1771,542501,dist,1947-7-1,DI,,,,5.000000000000000,172.394696537161000
1772,554522,dist,1969-3-1,CI,Caulked,rigid,Y,7.000000000000000,61.498119103246000
1773,551201,dist,1931-4-1,CI,Caulked,rigid,,1.000000000000000,248.333131478886000
1774,575002,dist,1973-10-1,AC,B&S,rigid,,5.000000000000000,68.699525043581100
1775,574202,dist,1933-2-1,CI,Caulked,rigid,Y,2.000000000000000,295.216920626283000
1776,574901,dist,1963-3-1,CI,Caulked,rigid,,7.000000000000000,326.692370977992000
1777,574300,dist,1953-2-1,CI,,,Y,1.000000000000000,805.699345977860000
1778,573601,dist,2015-2-1,AC,,,,12.000000000000000,796.948749354790000
1779,571800,dist,1938-6-1,CI,Rubber Gasket,flexible,Y,14.000000000000000,648.937293638216000
1781,571800,dist,1907-6-1,CI,,,Y,2.000000000000000,202.426957529633000
1782,571102,dist,1959-1-1,STL,,,,12.000000000000000,271.599202977102000
1783,574901,dist,1946-4-1,CI,Rubber Gasket,flexible,Y,2.000000000000000,501.875950887616000
1784,536202,dist,1956-11-1,AC,B&S,rigid,,11.000000000000000,77.746200335105600
1785,110108,dist,1930-3-1,CI,Caulked,rigid,,4.000000000000000,350.172107907740000
1786,554516,dist,1942-6-1,DI,,,,14.000000000000000,129.448412970326000
1787,570100,dist,1999-12-1,CI,Caulked,rigid,,6.000000000000000,31.674566396867400
1788,570100,dist,1924-4-1,CI,Caulked,rigid,Y,8.000000000000000,26.142191664530500
1789,570100,dist,1958-3-1,CI,Caulked,rigid,,3.000000000000000,30.927811737051100
1790,577900,dist,1881-11-1,CI,Caulked,rigid,,3.000000000000000,319.331619264139000
1791,555202,dist,1967-12-1,DI,,,,8.000000000000000,210.281289751790000
1792,571101,dist,1962-8-1,CI,Rubber Gasket,flexible,,5.000000000000000,1547.390794849510000
1793,110007,dist,1967-5-1,CI,,,Y,10.000000000000000,257.056297139887000
1794,541801,dist,1956-2-1,CI,,,Y,3.000000000000000,103.264081070924000
1795,541802,dist,1973-4-1,CI,Caulked,rigid,,14.000000000000000,243.113847727441000
1796,570203,dist,1987-4-1,CI,Caulked,rigid,,4.000000000000000,102.755928467215000
1797,110111,dist,1981-4-1,CI,Caulked,rigid,,11.000000000000000,350.027730953057000
1798,575002,dist,1931-9-1,CI,Caulked,rigid,,7.000000000000000,56.384468866237000
1799,110106,dist,1917-1-1,DI,Rubber Gasket,flexible,,6.000000000000000,50.293629757451900
1800,573902,dist,1970-10-1,STL,Arc-welded,robust,,15.000000000000000,529.157247969516000
1801,555202,dist,1973-11-1,CI,Caulked,rigid,,6.000000000000000,508.361550009134000
1802,554301,dist,1949-9-1,DI,,,,12.000000000000000,393.881436305924000
1803,541500,dist,1937-11-1,CI,Caulked,rigid,,10.000000000000000,120.888737882766000
1804,554521,dist,1952-6-1,CI,,,Y,9.000000000000000,159.153024386710000
1805,110106,dist,1935-10-1,CI,Caulked,rigid,,24.000000000000000,1472.000394547480000
1806,574000,dist,1981-7-1,CI,Caulked,rigid,,10.000000000000000,229.374538648721000
1807,574000,dist,1948-6-1,STL,,,,16.000000000000000,280.656725090346000
1808,543306,dist,1970-6-1,CI,Caulked,rigid,Y,9.000000000000000,551.270568290533000
1809,110117,dist,1954-9-1,STL,,,,4.000000000000000,366.208413279866000
1810,540101,dist,1961-7-1,CI,Caulked,rigid,Y,10.000000000000000,1351.263204151370000
1811,540300,dist,1958-11-1,CI,Caulked,rigid,Y,10.000000000000000,187.452899138450000
1812,542104,dist,1957-7-1,CI,Caulked,rigid,,10.000000000000000,384.737565975783000
1813,542104,dist,1929-2-1,CI,Caulked,rigid,,2.000000000000000,241.530973008734000
1814,554515,dist,1999-7-1,AC,B&S,rigid,,9.000000000000000,686.739508273685000
